Number,Name,Comments,State,Labels,Created,Closed,Url
18950,#18950_[FR]_Controller_Fan_with_individualized_stepper_control,2,closed,['T: Feature Request'],2020-08-07 19:20:18+00:00,2021-11-28 08:21:18+00:00,https://github.com/MarlinFirmware/Marlin/issues/18950
18953,#18953_[FR]_HOTEND_IDLE_TIMEOUT_-_Gcode_way_to_disable_or_other_options,4,closed,"['T: Feature Request', 'C: Safety', 'C: Temperatures']",2020-08-08 04:12:34+00:00,2021-09-24 03:39:54+00:00,https://github.com/MarlinFirmware/Marlin/issues/18953
18954,#18954_[BUG]_Endstops_won_t_stay_triggered_on_homing_XY,3,closed,[],2020-08-08 11:31:58+00:00,2020-08-08 13:34:44+00:00,https://github.com/MarlinFirmware/Marlin/issues/18954
18955,#18955_[BUG]_Resend_request_should_always_be_followed_by__ok__regardless_of_state_of_command_queue,13,closed,"['Bug: Potential ?', 'Needs: Discussion', 'C: G-code Parser', 'Fix Included', 'stale-closing-soon']",2020-08-08 15:33:37+00:00,2020-10-18 01:47:03+00:00,https://github.com/MarlinFirmware/Marlin/issues/18955
18956,#18956_[BUG]_IDEX_Duplication_and_G29_issue_,3,closed,"['Needs: More Data', 'F: IDEX']",2020-08-08 16:04:13+00:00,2020-08-10 19:08:48+00:00,https://github.com/MarlinFirmware/Marlin/issues/18956
18957,#18957_[FR]_Increase_PWM_frequency_for_32-bit_platforms,14,closed,['T: Feature Request'],2020-08-08 16:27:12+00:00,2021-01-01 22:08:15+00:00,https://github.com/MarlinFirmware/Marlin/issues/18957
18959,#18959_[BUG]_Reworked_build_for_PlatformIO_fails_to_find_compiler_in_custom_installations,9,closed,[],2020-08-08 20:50:59+00:00,2020-08-09 15:49:02+00:00,https://github.com/MarlinFirmware/Marlin/issues/18959
18961,#18961_SKR_PRO_MARlIN_2_06_error___HAL_TIMER_RATE__was_not_declared_in_this_scope;_did_you_mean__PULSE_TIME,19,closed,"['Bug: Confirmed !', 'A: STM32']",2020-08-08 22:57:45+00:00,2020-11-01 09:58:48+00:00,https://github.com/MarlinFirmware/Marlin/issues/18961
18964,#18964_First_move_after_G28_sometimes_incorrect,9,closed,"['F: IDEX', 'stale-closing-soon']",2020-08-09 01:25:10+00:00,2020-11-13 01:26:54+00:00,https://github.com/MarlinFirmware/Marlin/issues/18964
18965,#18965_[BUG]_Laser_turns_off_when_there_is_no_S___parameter_after_G0_G1,54,closed,"['F: CNC / Laser', 'stale-closing-soon']",2020-08-09 08:17:57+00:00,2021-01-03 02:27:32+00:00,https://github.com/MarlinFirmware/Marlin/issues/18965
18966,#18966_NO_SD_CARD,5,closed,[],2020-08-09 08:45:58+00:00,2020-08-09 14:14:51+00:00,https://github.com/MarlinFirmware/Marlin/issues/18966
18967,#18967_[Not_a_BUG]_Marlin_Color_UI__Z_axis_motion_menu_crashes_Marlin,4,closed,[],2020-08-09 12:33:51+00:00,2020-08-12 20:33:30+00:00,https://github.com/MarlinFirmware/Marlin/issues/18967
18968,#18968_[FR]_Touch_Mi_Retract_(X_Y_and_Z),3,closed,[],2020-08-09 16:28:51+00:00,2020-08-09 17:14:19+00:00,https://github.com/MarlinFirmware/Marlin/issues/18968
18969,#18969_[BUG]_Probe_Z_offset_ignored_after_G28,3,closed,[],2020-08-09 19:47:22+00:00,2020-08-11 23:47:27+00:00,https://github.com/MarlinFirmware/Marlin/issues/18969
18971,#18971_Build_of_1_1_9_OK_except_it_ignores_End_Stop_Settings_on_Prusa_i3_(Ooznest),3,closed,[],2020-08-09 21:51:02+00:00,2020-08-09 22:00:52+00:00,https://github.com/MarlinFirmware/Marlin/issues/18971
18973,#18973_[BUG]_2_0_5_3_Laser_&_servo_(Bltouch)_error_in_sanity_check,12,closed,[],2020-08-10 00:37:04+00:00,2020-08-18 18:16:14+00:00,https://github.com/MarlinFirmware/Marlin/issues/18973
18976,#18976_[FR]_Write_configuration_to_file(s)_on_SD,9,closed,['T: Feature Request'],2020-08-10 03:56:10+00:00,2020-08-31 20:59:54+00:00,https://github.com/MarlinFirmware/Marlin/issues/18976
18977,#18977_[BUG]_Odd_behaviour_with_UBL,36,closed,"['Bug: Potential ?', 'F: Calibration', 'F: U.B.L.', 'stale-closing-soon']",2020-08-10 04:06:49+00:00,2021-03-14 02:06:54+00:00,https://github.com/MarlinFirmware/Marlin/issues/18977
18979,#18979_[BUG]_Thermal_Runaway_only_when_preheated,3,closed,[],2020-08-10 07:23:29+00:00,2020-08-10 18:50:06+00:00,https://github.com/MarlinFirmware/Marlin/issues/18979
18980,"#18980_[BUG]_G35,_Different_Z_Travel_Movement_Speeds",3,closed,[],2020-08-10 09:22:42+00:00,2020-08-17 05:35:58+00:00,https://github.com/MarlinFirmware/Marlin/issues/18980
18983,#18983_[FR]_Forward_extruder-stepper_action_on_other_extruder-stepper,6,open,['T: Feature Request'],2020-08-10 16:15:02+00:00,Not yet closed,https://github.com/MarlinFirmware/Marlin/issues/18983
18984,#18984_[FR]_G_code_command_to_report_LCD_framebuffer,27,closed,['T: Feature Request'],2020-08-10 18:10:17+00:00,2020-11-23 16:21:43+00:00,https://github.com/MarlinFirmware/Marlin/issues/18984
18986,#18986_[FR]_Universal_Z_Offset,5,open,"['T: Feature Request', 'F: Calibration']",2020-08-10 18:33:55+00:00,Not yet closed,https://github.com/MarlinFirmware/Marlin/issues/18986
18988,#18988_[BUG]_Neopixel_indexing_when_2_strings_used_,8,closed,[],2020-08-10 21:46:38+00:00,2020-08-14 13:36:49+00:00,https://github.com/MarlinFirmware/Marlin/issues/18988
18989,#18989_[BUG]_Hybrid_mode_not_switching_to_spreadCycle_when_doing_mesh_bed_leveling,2,closed,[],2020-08-10 23:03:28+00:00,2020-08-17 00:30:44+00:00,https://github.com/MarlinFirmware/Marlin/issues/18989
18990,#18990_FR__Marlin_2_0_6_fails_on_Anycubic_Trigorilla_Pro,11,closed,[],2020-08-10 23:13:57+00:00,2020-08-12 23:43:22+00:00,https://github.com/MarlinFirmware/Marlin/issues/18990
18994,#18994_[BUG]_(dual_nozzle_dual_extruder_error_in_codes),3,closed,[],2020-08-11 08:34:05+00:00,2020-08-11 09:14:27+00:00,https://github.com/MarlinFirmware/Marlin/issues/18994
18995,#18995_[_EVENT_GCODE_SD_STOP_is_now_EVENT_GCODE_SD_ABORT__Please_update_your_Configuration_h__]_(in_bugfix-,4,closed,[],2020-08-11 11:37:56+00:00,2020-08-11 11:40:45+00:00,https://github.com/MarlinFirmware/Marlin/issues/18995
18996,#18996_[BUG]_Marlin_mode_working_only_when_printer_is_powered_via_USB_(and_not_by_main_power),3,closed,[],2020-08-11 13:49:01+00:00,2020-08-11 22:12:00+00:00,https://github.com/MarlinFirmware/Marlin/issues/18996
18999,#18999_[FR]_Support_for_the_Tenlog_D3Hero_display_(and_other_Nextion_displays_),2,closed,[],2020-08-12 02:32:32+00:00,2020-08-12 02:54:51+00:00,https://github.com/MarlinFirmware/Marlin/issues/18999
19003,#19003_K_factor_calibration_tool_(nozzle_hitting_the_bed),3,closed,[],2020-08-12 14:57:09+00:00,2020-08-17 00:11:48+00:00,https://github.com/MarlinFirmware/Marlin/issues/19003
19004,#19004_[FR]_(Recover_print_job_after_heater_failed),3,closed,['T: Feature Request'],2020-08-12 16:17:39+00:00,2020-08-12 17:30:29+00:00,https://github.com/MarlinFirmware/Marlin/issues/19004
19005,#19005_[FR]_Sensorless_Sensitivity_autotune,7,open,"['T: Feature Request', 'F: Calibration', 'F: Trinamic']",2020-08-12 17:11:09+00:00,Not yet closed,https://github.com/MarlinFirmware/Marlin/issues/19005
19006,#19006_[BUG]_Tronxy_xy-2_Pro___Printing_suddenly_Stops__Extruder_heating_stays_on!,13,closed,[],2020-08-12 17:33:30+00:00,2020-08-14 18:20:11+00:00,https://github.com/MarlinFirmware/Marlin/issues/19006
19007,#19007_[FR]_Autotemp_granularity,1,open,['T: Feature Request'],2020-08-12 22:27:29+00:00,Not yet closed,https://github.com/MarlinFirmware/Marlin/issues/19007
19008,#19008_[BUG]_MKS_Robin_E3D_inductive_sensor_Auto_Bed_levelling_strange_movements,3,closed,[],2020-08-13 00:07:54+00:00,2020-08-15 18:44:14+00:00,https://github.com/MarlinFirmware/Marlin/issues/19008
19014,#19014_Case_mismatch_in__PID_Debug_Flag__variable_causes_Marlin_compilation_to_fail,4,closed,[],2020-08-13 17:11:19+00:00,2020-08-14 01:17:18+00:00,https://github.com/MarlinFirmware/Marlin/issues/19014
19015,#19015_[FR]Ender_3_with_the_new_v4_2_7_board,10,closed,[],2020-08-13 18:52:39+00:00,2020-08-14 01:50:52+00:00,https://github.com/MarlinFirmware/Marlin/issues/19015
19018,#19018_Pt100_displays_temperature_of_1_degree_on_SKR_Pro_board,13,closed,[],2020-08-14 02:56:10+00:00,2020-08-31 09:25:50+00:00,https://github.com/MarlinFirmware/Marlin/issues/19018
19020,#19020_MaxFeedrate_not_being_enforced_by_Marlin_2,2,closed,[],2020-08-14 07:05:37+00:00,2020-08-14 07:36:43+00:00,https://github.com/MarlinFirmware/Marlin/issues/19020
19021,#19021_[BUG]_(short_description),7,closed,[],2020-08-14 07:05:53+00:00,2020-08-14 11:40:57+00:00,https://github.com/MarlinFirmware/Marlin/issues/19021
19023,"#19023_M81_automatically_turns_off_neopixel_LEDs,_causes_issues_with_FYSTEC_Mini_12864_v2_1_LCDs",8,closed,[],2020-08-14 12:57:09+00:00,2020-08-14 16:37:09+00:00,https://github.com/MarlinFirmware/Marlin/issues/19023
19027,#19027_Extruder_don’t_extrude_while_print_(Extrude_normaly_manualy),4,closed,[],2020-08-14 18:14:02+00:00,2020-08-15 22:12:57+00:00,https://github.com/MarlinFirmware/Marlin/issues/19027
19028,#19028_[BUG]_DELAY_US_counting_wrong_on_STM32,29,closed,"['Bug: Confirmed !', 'A: STM32']",2020-08-14 20:06:07+00:00,2021-02-26 19:44:12+00:00,https://github.com/MarlinFirmware/Marlin/issues/19028
19029,#19029_Ender_3_v1_with_4_2_7_board,74,closed,"['Needs: More Data', 'C: Boards/Pins', 'A: STM32']",2020-08-13 01:44:27+00:00,2020-08-22 04:05:44+00:00,https://github.com/MarlinFirmware/Marlin/issues/19029
19030,#19030_Fake_Progress_(_Not_Printing),2,closed,[],2020-08-15 10:40:31+00:00,2020-08-15 10:46:04+00:00,https://github.com/MarlinFirmware/Marlin/issues/19030
19032,#19032_Bug_in_homing_routine_with_tmc2130,2,closed,[],2020-08-15 20:04:07+00:00,2020-08-19 16:09:10+00:00,https://github.com/MarlinFirmware/Marlin/issues/19032
19033,#19033_[FR]_Add_the_possibility_to_reheat_the_extruder_far_away_from_the_print_on_filament_change,4,closed,['T: Feature Request'],2020-08-15 20:13:33+00:00,2020-08-16 03:29:39+00:00,https://github.com/MarlinFirmware/Marlin/issues/19033
19035,#19035_[FR]_add_option_to_set_Y-axis_for_bed_leveling(instead_of_Z-axis)_on_belt_printers_,0,open,['T: Feature Request'],2020-08-16 00:33:35+00:00,Not yet closed,https://github.com/MarlinFirmware/Marlin/issues/19035
19036,#19036_[BUG]_UBL_G29_P1_does_not_complete,12,closed,[],2020-08-16 02:26:24+00:00,2020-09-11 15:07:39+00:00,https://github.com/MarlinFirmware/Marlin/issues/19036
19037,#19037_[BUG]_(Y_Motor_getting_too_hot_2_0_6),3,closed,[],2020-08-16 02:57:56+00:00,2020-09-11 18:17:59+00:00,https://github.com/MarlinFirmware/Marlin/issues/19037
19038,"#19038_[FR]_When_MMU2_support_is_on,_M701_shall_have_an_option_to_just_load_filament_to_the_MMU2_only",1,open,['T: Feature Request'],2020-08-16 06:45:51+00:00,Not yet closed,https://github.com/MarlinFirmware/Marlin/issues/19038
19039,"#19039_(Bug)_BTT_SKR_1_4_Turbo-__Fan1_through_E1,_TH0_and_E0det_Not_turning_on,_at_Bootup_-_When_X-Stop_unp",7,closed,[],2020-08-16 07:55:27+00:00,2020-08-17 22:54:48+00:00,https://github.com/MarlinFirmware/Marlin/issues/19039
19040,#19040_[FR]_SD-Card_Menu_for_Ender_3_V2_like_in_predecessors_models,8,open,['T: Feature Request'],2020-08-16 12:36:29+00:00,Not yet closed,https://github.com/MarlinFirmware/Marlin/issues/19040
19041,#19041_PlatformIO_Core_4_4_compatibility,6,closed,['C: Build / Toolchain'],2020-08-16 17:34:56+00:00,2020-09-03 11:59:44+00:00,https://github.com/MarlinFirmware/Marlin/issues/19041
19046,#19046_[FR]_G34_Adjust_4_point_Levelling_alignment_process,10,open,"['T: Feature Request', 'F: Calibration']",2020-08-16 23:20:41+00:00,Not yet closed,https://github.com/MarlinFirmware/Marlin/issues/19046
19048,#19048_Autoload_filament_with_filament_presence_sensor,3,closed,[],2020-08-17 01:37:35+00:00,2020-08-17 01:55:52+00:00,https://github.com/MarlinFirmware/Marlin/issues/19048
19049,#19049_[BUG]_(MKS_Robin_Nano_1_2_TFT_3_5__New_UI_crashes_selecting_Babysteps_(bugfix-2_0_x),5,closed,[],2020-08-17 08:55:57+00:00,2020-09-11 17:55:41+00:00,https://github.com/MarlinFirmware/Marlin/issues/19049
19050,#19050_[BUG]_TMC_drivers_retain_old_hybrid_chopper_settings_after_firmware_update_,13,open,"['Bug: Confirmed !', 'F: Trinamic']",2020-08-17 10:37:02+00:00,Not yet closed,https://github.com/MarlinFirmware/Marlin/issues/19050
19051,#19051_[BUG]_ultralcd_cpp_screen_click()_bug,6,closed,"['Fix Included', 'stale-closing-soon']",2020-08-17 10:39:59+00:00,2020-10-12 05:23:01+00:00,https://github.com/MarlinFirmware/Marlin/issues/19051
19054,#19054_[BUG]_2_0_6_NOZZLE_PARK_FEATURE_not_working_if_X_Y_is_negative,3,closed,[],2020-08-17 13:33:18+00:00,2020-08-18 15:05:55+00:00,https://github.com/MarlinFirmware/Marlin/issues/19054
19055,#19055_[BUG]_Stepper_motor_dont_move_in_fast_Velocity,5,closed,[],2020-08-17 14:42:29+00:00,2020-08-17 15:30:52+00:00,https://github.com/MarlinFirmware/Marlin/issues/19055
19056,#19056_[BUG]_BED_PID_Autotune_and_PSU_auto_power-on,13,closed,[],2020-08-17 18:26:12+00:00,2020-08-24 20:52:34+00:00,https://github.com/MarlinFirmware/Marlin/issues/19056
19057,#19057_[BUG]_(2_0_6)_FILAMENT_RUNOUT_SENSOR_NOZZLE_PARK_FEATURE_issue,3,closed,[],2020-08-17 18:33:29+00:00,2020-08-17 18:36:37+00:00,https://github.com/MarlinFirmware/Marlin/issues/19057
19060,#19060_[BUG]_The_mks_robin_pro_cannot_use_AT24C32_eeprom,5,closed,[],2020-08-18 01:44:47+00:00,2020-09-15 20:32:54+00:00,https://github.com/MarlinFirmware/Marlin/issues/19060
19061,#19061_Delta_printer_UBL_on_round_bed_not_probing_all_the_bed_[BUG_],11,closed,['stale-closing-soon'],2020-08-18 02:02:52+00:00,2020-09-23 01:31:30+00:00,https://github.com/MarlinFirmware/Marlin/issues/19061
19065,#19065_SKR_Pro_v1_1_Pins_file,7,closed,['Bug? False Alarm'],2020-08-18 19:56:05+00:00,2020-08-18 22:11:17+00:00,https://github.com/MarlinFirmware/Marlin/issues/19065
19067,#19067_[BUG]_Filament_change_layer_shift,30,closed,"['Bug: Potential ?', 'F: Filament Sensor', 'stale-closing-soon']",2020-08-18 22:39:09+00:00,2021-06-15 02:23:50+00:00,https://github.com/MarlinFirmware/Marlin/issues/19067
19068,#19068_[BUG]_DIGIPOT_MCP4018_not_working,6,closed,['stale-closing-soon'],2020-08-18 22:46:34+00:00,2020-09-26 01:32:21+00:00,https://github.com/MarlinFirmware/Marlin/issues/19068
19069,#19069_[BUG]_Marlin_2_0_6_with_Power_Loss_Recovery_with_Marlin_Dev_Mode,5,closed,[],2020-08-19 03:24:00+00:00,2020-08-25 02:37:38+00:00,https://github.com/MarlinFirmware/Marlin/issues/19069
19071,#19071_[FR]_Allow_filament_runout_distance_above_10mm_through_menus,13,closed,['T: Feature Request'],2020-08-19 08:54:49+00:00,2021-01-23 14:38:21+00:00,https://github.com/MarlinFirmware/Marlin/issues/19071
19072,#19072_[FR]_AUX_Leveling___Z_Offset_Tool,8,closed,['T: Feature Request'],2020-08-19 09:50:37+00:00,2021-07-03 08:40:07+00:00,https://github.com/MarlinFirmware/Marlin/issues/19072
19073,#19073_[BUG]_Filament_runout_when_cold_extruder,39,closed,[],2020-08-19 12:40:57+00:00,2020-09-10 19:48:14+00:00,https://github.com/MarlinFirmware/Marlin/issues/19073
19074,#19074_[BUG]_Laser_sometimes_stays_on_when_issuing_M112,15,closed,"['C: Safety', 'F: CNC / Laser', 'stale-closing-soon']",2020-08-19 13:53:16+00:00,2021-01-04 02:29:07+00:00,https://github.com/MarlinFirmware/Marlin/issues/19074
19075,#19075_M48_PROBE_TEST_does_not_work_without_Z_SAFE_HOMING,11,closed,[],2020-08-19 14:32:35+00:00,2020-08-21 02:55:59+00:00,https://github.com/MarlinFirmware/Marlin/issues/19075
19076,#19076_[BUG]_Cannot_compile_todays_snapshot_of_Marlin,1,closed,[],2020-08-19 14:36:19+00:00,2020-08-19 14:41:20+00:00,https://github.com/MarlinFirmware/Marlin/issues/19076
19077,#19077_[BUG]_Executing_T0_or_T1_causes_the_bed_to_move_and_the_tool_head_to_change_positions,3,closed,[],2020-08-19 14:57:41+00:00,2020-09-11 08:26:10+00:00,https://github.com/MarlinFirmware/Marlin/issues/19077
19081,#19081_Incorrect_Bed_size,3,closed,[],2020-08-19 17:52:54+00:00,2020-08-24 08:56:23+00:00,https://github.com/MarlinFirmware/Marlin/issues/19081
19082,#19082_[FR]_Write_last_error_code_to_SD_card,0,open,['T: Feature Request'],2020-08-19 19:55:50+00:00,Not yet closed,https://github.com/MarlinFirmware/Marlin/issues/19082
19083,#19083_LPC1768_Fails_to_set_MAX6675_SS_PIN_as_output,5,closed,['Fix Included'],2020-08-20 00:29:59+00:00,2020-09-28 19:35:28+00:00,https://github.com/MarlinFirmware/Marlin/issues/19083
19084,#19084_PlatformIO_build_failed,5,closed,[],2020-08-20 02:06:55+00:00,2020-08-24 06:46:26+00:00,https://github.com/MarlinFirmware/Marlin/issues/19084
19085,#19085_[BUG]_FILAMENT_RUNOUT_THRESHOLD_not_used_if_FILAMENT_RUNOUT_DISTANCE_MM_is_defined,9,closed,[],2020-08-20 10:25:18+00:00,2020-09-11 08:50:50+00:00,https://github.com/MarlinFirmware/Marlin/issues/19085
19086,#19086_[BUG]_M122_unknown_command,5,closed,[],2020-08-20 10:59:57+00:00,2020-08-20 15:52:58+00:00,https://github.com/MarlinFirmware/Marlin/issues/19086
19087,#19087_[BUG]_M290_babystep_problem_on_delta,3,closed,[],2020-08-20 11:56:44+00:00,2020-08-21 07:46:43+00:00,https://github.com/MarlinFirmware/Marlin/issues/19087
19090,#19090_[BUG]_E-Motor_does_not_decelerate_when_going_from_G1_to_G0,7,closed,['stale-closing-soon'],2020-08-20 13:32:27+00:00,2020-10-19 01:47:46+00:00,https://github.com/MarlinFirmware/Marlin/issues/19090
19091,#19091_[FR]_M33_long_file_names_improvment,20,closed,"['T: Feature Request', 'C: Hosts & Protocols', 'F: SD Card / Media']",2020-08-20 14:26:56+00:00,2021-07-07 04:29:24+00:00,https://github.com/MarlinFirmware/Marlin/issues/19091
19092,#19092_[BUG]_CALIBRATION_GCODE_compile_unsuccessful,5,closed,"['Bug: Confirmed !', 'K: Core / H-Bot', 'stale-closing-soon']",2020-08-20 18:20:00+00:00,2020-09-28 01:35:09+00:00,https://github.com/MarlinFirmware/Marlin/issues/19092
19093,#19093_[BUG]_Unable_to_compile_when_probe_is_enabled_and_BED_CENTER_AT_0_0_is_active,7,closed,[],2020-08-20 18:48:14+00:00,2020-08-21 07:49:47+00:00,https://github.com/MarlinFirmware/Marlin/issues/19093
19094,#19094_UBL_auto_bed_leveling_-_steppermotors_move_one_way_only,2,closed,[],2020-08-20 20:12:32+00:00,2020-08-21 04:00:17+00:00,https://github.com/MarlinFirmware/Marlin/issues/19094
19096,#19096_[BUG]_Manual_Leveling_Mesh_is_not_restored_after_G28,4,closed,[],2020-08-20 20:43:57+00:00,2020-08-21 10:25:52+00:00,https://github.com/MarlinFirmware/Marlin/issues/19096
19099,#19099_[BUG]_MIN_SOFTWARE_ENDSTOP_Z_impedes_HOTEND_OFFSET_Z_with_Tool_Changers,3,closed,['stale-closing-soon'],2020-08-20 23:49:11+00:00,2020-10-19 01:47:45+00:00,https://github.com/MarlinFirmware/Marlin/issues/19099
19100,#19100_[FR]_Could_we_add_MKS_sGen_V2_0,2,closed,[],2020-08-21 00:39:46+00:00,2020-08-21 00:52:58+00:00,https://github.com/MarlinFirmware/Marlin/issues/19100
19101,#19101_MOTION_MENU_-__M48_PROBE_TEST_does_not_work_without_Z_SAFE_HOMING,3,closed,[],2020-08-21 02:42:06+00:00,2020-08-23 02:33:50+00:00,https://github.com/MarlinFirmware/Marlin/issues/19101
19103,#19103_[BUG]_Stuttering_on_latest_snapshot_on_Sbase,14,closed,['stale-closing-soon'],2020-08-21 07:52:58+00:00,2020-10-08 16:21:53+00:00,https://github.com/MarlinFirmware/Marlin/issues/19103
19105,#19105_[BUG]_GRID_MAX_POINTS_X_don_t_save_leveling_values_if_is_upper_5,3,closed,"['Bug: Potential ?', 'F: EEPROM', 'stale-closing-soon']",2020-08-21 10:24:32+00:00,2020-10-19 01:47:44+00:00,https://github.com/MarlinFirmware/Marlin/issues/19105
19106,#19106_[BUG]_UBL_auto_bed_leveling_-_steppermotors_move_one_way_only,3,closed,[],2020-08-21 12:07:45+00:00,2020-08-28 13:46:25+00:00,https://github.com/MarlinFirmware/Marlin/issues/19106
19107,#19107_[BUG]_mks_tft24_with_mks_robin_nano_v1_2,6,closed,[],2020-08-21 16:12:15+00:00,2020-08-23 21:58:39+00:00,https://github.com/MarlinFirmware/Marlin/issues/19107
19109,#19109_[BUG]_Marlin_1_1_9_-_M23_fails_if_file_is_in_sub_directory,6,closed,[],2020-08-21 19:07:50+00:00,2020-08-24 06:55:33+00:00,https://github.com/MarlinFirmware/Marlin/issues/19109
19113,#19113_VScode+PlatformIO__Build_error_(stm32f1),2,closed,[],2020-08-22 16:13:18+00:00,2020-08-22 16:55:14+00:00,https://github.com/MarlinFirmware/Marlin/issues/19113
19117,#19117_[BUG]_(short_description),2,closed,[],2020-08-22 21:28:45+00:00,2020-08-22 22:01:12+00:00,https://github.com/MarlinFirmware/Marlin/issues/19117
19120,#19120_[FR]_Probe-Bed_Deviation_Analysis_Feature,0,open,['T: Feature Request'],2020-08-23 07:31:07+00:00,Not yet closed,https://github.com/MarlinFirmware/Marlin/issues/19120
19121,#19121_[BUG]_M665_B_(printable_radius)_works_wrong,12,closed,"['Bug: Confirmed !', 'C: Documentation', 'K: Deltabot', 'stale-closing-soon']",2020-08-23 11:57:07+00:00,2020-12-24 02:17:33+00:00,https://github.com/MarlinFirmware/Marlin/issues/19121
19122,#19122_[BUG]_TMC_Connection_error,2,closed,[],2020-08-23 13:43:34+00:00,2020-08-23 14:25:06+00:00,https://github.com/MarlinFirmware/Marlin/issues/19122
19124,#19124_[BUG]_TMC_2209_Sensorless_Homing_on_Z_Axis_not_working,7,closed,[],2020-08-23 20:02:00+00:00,2020-08-24 20:45:11+00:00,https://github.com/MarlinFirmware/Marlin/issues/19124
19125,#19125_[FR]_Tool_Change_Offset_Feedrate,0,open,"['T: Feature Request', 'F: Toolchange']",2020-08-24 00:12:04+00:00,Not yet closed,https://github.com/MarlinFirmware/Marlin/issues/19125
